Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Agrupació dansaire de Torrelavit,,casalcultura@torrelavit.cat,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🎭 Cultura/Oci
Albert Junqué Rius (Pintura),,albert_junque@hotmail.es,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🔧 Serveis
Allotjament rural 'Molí Blanc',,hola@elmoliblanc.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🏨 Allotjament
Allotjament Rural Can Cardús,,info@cancardus.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🏨 Allotjament
Auto Vernet (Mecànica),,autovernet@gmail.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🔧 Serveis
Autoplanxa Torrelavit (Mecànica),,autoplanxatorrelavit@hotmail.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🔧 Serveis
Bodegues Jean Leon (Vins i caves),,visitas@jeanleon.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Cal Gaudi ( Espai Eqüestre ),,paulaohlin@gmail.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,💇 Bellesa/Salut
Carnisseria Esteve,,carnsesteve@movistar.es,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🛍️ Comerç
Caves Agustí Torelló Mata,,info@agustitorellomata.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Caves Àngela Marquès Rigol (Vins i caves),,info@marquesrigol.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Caves Nadal (Vins i caves),,visita@nadal.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Caves Naveran (Vins i caves),,sadeve@naveran.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Celler 'Molí Parellada',,info@moliparellada.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Celler Pardas,,pardas@cancomas.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Fleca-Pastisseria Cal Camilo,,calcamilo@torrelavit.cat,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🛍️ Comerç
L'Estanc de la Nuri,,roviranuria@torrelavit.cat,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🛍️ Comerç
Molí Cubé (Museu paperer),,vendrell@moli-cube.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🎭 Cultura/Oci
Montserrat Bosch i Gibert (Farmàcia),,bosch.gibert@cofb.net,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,💇 Bellesa/Salut
Reformes Penedès (Construcció),,reformespenedes@torrelavit.cat,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🔧 Serveis
Segura Viudas (Vins i caves),,visita@seguraviudas.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🍷 Celler/Bodega
Associació espanyola contra el Càncer – Secció Torrelles,,torrellesdellobregat@aeces,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,💇 Bellesa/Salut
Ateneu - Sensedrama Aula de Teatre,,sensedrama@gmail.com,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,🎭 Cultura/Oci
Centre d'Esports Municipal de Can Coll,,esports@torrelles.cat,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,🎭 Cultura/Oci
L'Ateneu Torrellenc,,ateneutorrellenc@gmail.com,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,🎭 Cultura/Oci
Tot Gimnàstica,,totgimnastica@gmail.com,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,💇 Bellesa/Salut
Unió Esportiva Torrelles,,uetorrelles@gmail.com,Torrelles de Llobregat,Baix Llobregat,https://www.torrelles.cat,torrelles-de-llobregat,🎭 Cultura/Oci
Associació Esportiva Vallirana,,info@aevallirana.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Associació Lúdica-Cultural de la Gent Gran de Vallirana,,valligrans@gmail.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Club Esportiu Koun,,info@gimnas-koun.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Complex Esportiu Municipal,,info@cemvallirana.cat,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Cultura i Esports,,vlrn.cultura@vallirana.cat,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Escola Municipal de Música Aureli Vila,,emm.aurelivila@gmail.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,🎭 Cultura/Oci
Espai Central Jove,,vlrn.escoltajove@vallirana.cat,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Farmàcia Jordà,,farmaciajorda@gmail.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Farmàcia Muñoz-Marín,,fmunoz001@cofb.net,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Farmàcia Novelia (A.Parrilla),,farmacianovelia@gmail.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Farmàcia Olivella,,rolivella001@cofb.net,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Farmàcia Oller de Oleza,,farmaciavallirana@gmail.com,Vallirana,Baix Llobregat,https://www.vallirana.cat,vallirana,💇 Bellesa/Salut
Assessors Vilalba,,jcarosmateo@yahoo.es,Vilalba Sasserra,Vallès Oriental,https://www.vilalbasasserra.cat,vilalba-sasserra,🔧 Serveis
Ateneu,,vilalba@vilalbasasserra.cat,Vilalba Sasserra,Vallès Oriental,https://www.vilalbasasserra.cat,vilalba-sasserra,🎭 Cultura/Oci
Construcció i reformes,,jmasaguep@gmail.com,Vilalba Sasserra,Vallès Oriental,https://www.vilalbasasserra.cat,vilalba-sasserra,🔧 Serveis
"Ball esportiu, saló i social Ainhoa, Associació",,assoc.ballainhoa@hotmail.es,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
AEE Pla de les Moreres,Associació Esportiva Escolar,cescmonclus@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Agrupació Cultural i Recreativa,,manuel4400@hotmail.es,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Amics del ball La Torre,,mlora38@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Artístic - Associació de ball esportiu,,artisticvilanova2006@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Associació Cultural Arrabie,,arrabie2014@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Associació Cultural Camp del Rei,,canom@telefonica.net,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Associació de lleure infantil i juvenil Endinsa’t,,en_din_sa’t@fundesplai.org,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Biorenovables - Despatx 02,,info@biorenovables.cat,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Cambra Oficial de Comerç,,igualada@mail.cambrabcn.es,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🛍️ Comerç
Centre Cívic del Barri de La Pau,,centrecivicbarrilapau@vilanovadelcami.cat,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Centro Cultural Casa de Andalucía de l’Anoia,,andaluciaenvilanova@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Club Esportiu Anoia,,japarito2006@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Club Esportiu Budokan,,pere@budokan.es,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Club Gimnàstic Ballerina,,clubgimnastiballerina@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Club Petanca Restaurant Nou,,club.petanca.nou@hotmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🍽️ Restaurant/Bar
Danalux - Despatx 08,,https://danalux.es/,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Esbart Dansaire Vilanova del Camí,,immaguma@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Fotografia i Books,,xaviersoriano@fotografiaibooks.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🔧 Serveis
Kunectors – Despatx 01,,hola@kunectors.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Monbús Hispano Igualadina,,atencioalclient@hispanoigualadina.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Society and Neurobusiness Experience - Despatx 07,,hola@societatempresa.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Unión Cultural Extremeña Anoia,,uceanoia@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🎭 Cultura/Oci
Webdata Solutions S.L.U. (DATABIS) - Despatx 03,,hello@databis.net,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,💇 Bellesa/Salut
Xarcuteria Mari Carmen,,xarcuteria.maricarmen@gmail.com,Vilanova del Camí,Anoia,https://www.vilanovadelcami.cat,vilanova-del-cami,🛍️ Comerç
Associació Cultural FocErrats,,focerrats@gmail.com,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🎭 Cultura/Oci
Centre Cultural Vilanova del Vallès - CCVV,,ccvv@vilanovadelvalles.cat,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🎭 Cultura/Oci
Esbart dansaire Rosa dels Vents,,esbartrosadelsvents@gmail.com,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🎭 Cultura/Oci
Farmàcia Maica Lluch,,mclluch001@cofb.net,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,💇 Bellesa/Salut
Pànic teatre,,panicteatre@gmail.com,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🎭 Cultura/Oci
Pista Poliesportiva Coberta,,esports@vilanovadelvalles.cat,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🎭 Cultura/Oci
Spai Jove,,spaijove@vilanovadelvalles.cat,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,💇 Bellesa/Salut
Taxi Vilanova (Toni Martín),,tonimartingarciasp@gmail.com,Vilanova del Vallès,Vallès Oriental,https://www.vilanovadelvalles.cat,vilanova-del-valles,🔧 Serveis
